ID,URL,Title,duration,status,Audio Path,audio_exists,audio_size,audio_status
_l5Y4GdNFLI,https://www.youtube.com/watch?v=_l5Y4GdNFLI,GBLAGADA DU 11 Février 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,44.98,success,Audios/_l5Y4GdNFLI.mp3,True,43172813,ok
bKlJTik3ap0,https://www.youtube.com/watch?v=bKlJTik3ap0,GBLAGADA DU 13 Février 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.4,success,Audios/bKlJTik3ap0.mp3,True,51251547,ok
ICqky0k-Xr8,https://www.youtube.com/watch?v=ICqky0k-Xr8,GBLAGADA DU 18 Février 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.65,success,Audios/ICqky0k-Xr8.mp3,True,50543524,ok
EmqaCHLP8gc,https://www.youtube.com/watch?v=EmqaCHLP8gc,GBLAGADA DU 20 Février 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.98,success,Audios/EmqaCHLP8gc.mp3,True,48928947,ok
-THwxU9dcSc,https://www.youtube.com/watch?v=-THwxU9dcSc,GBLAGADA DU 25 Février 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.38,success,Audios/-THwxU9dcSc.mp3,True,51241933,ok
FZFfCDff0Ik,https://www.youtube.com/watch?v=FZFfCDff0Ik,GBLAGADA DU 04 Mars 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.18,success,Audios/FZFfCDff0Ik.mp3,True,48160738,ok
D8TvY3Aw3bQ,https://www.youtube.com/watch?v=D8TvY3Aw3bQ,GBLAGADA DU 06 Mars 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.52,success,Audios/D8TvY3Aw3bQ.mp3,True,47532964,ok
Whc2tB7QWnY,https://www.youtube.com/watch?v=Whc2tB7QWnY,GBLAGADA DU 11 Mars 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,48.95,success,Audios/Whc2tB7QWnY.mp3,True,46976660,ok
5Pw0vTnAHbc,https://www.youtube.com/watch?v=5Pw0vTnAHbc,GBLAGADA DU 13 Mars 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.48,success,Audios/5Pw0vTnAHbc.mp3,True,50383445,ok
NA2BzSH3GoQ,https://www.youtube.com/watch?v=NA2BzSH3GoQ,GBLAGADA DU 18 Mars 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.73,success,Audios/NA2BzSH3GoQ.mp3,True,50621682,ok
gCen5ti6pY4,https://www.youtube.com/watch?v=gCen5ti6pY4,GBLAGADA DU 20 Mars 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,42.7,success,Audios/gCen5ti6pY4.mp3,True,40986051,ok
jsl4PlDUUCg,https://www.youtube.com/watch?v=jsl4PlDUUCg,Les vertus de TOFLOMAN |  GBLAGADA DU 25 Mars 2023 SUR EDEN TV,45.47,success,Audios/jsl4PlDUUCg.mp3,True,43635076,ok
l5kohePW7Rw,https://www.youtube.com/watch?v=l5kohePW7Rw,GBLAGADA DU 27 Mars 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,51.88,success,Audios/l5kohePW7Rw.mp3,True,49797884,ok
R-5gPoDLc6I,https://www.youtube.com/watch?v=R-5gPoDLc6I,GBLAGADA DU 1er Avril 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,46.37,success,Audios/R-5gPoDLc6I.mp3,True,44498162,ok
K86fSFN9kVQ,https://www.youtube.com/watch?v=K86fSFN9kVQ,Les vertus de Fontinman | GBLAGADA DU 03 Avril 2023 SUR EDEN,44.52,success,Audios/K86fSFN9kVQ.mp3,True,42722671,ok
xvWtg3O_WWo,https://www.youtube.com/watch?v=xvWtg3O_WWo,GBLAGADA DU 08 Avril 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.97,success,Audios/xvWtg3O_WWo.mp3,True,48921842,ok
zP99uhfunP4,https://www.youtube.com/watch?v=zP99uhfunP4,GBLAGADA DU 15 Avril 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,51.0,success,Audios/zP99uhfunP4.mp3,True,48956951,ok
jLL_x6wWcgY,https://www.youtube.com/watch?v=jLL_x6wWcgY,GBLAGADA DU 17 Avril 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.6,success,Audios/jLL_x6wWcgY.mp3,True,51444226,ok
CCRxnNKOHUU,https://www.youtube.com/watch?v=CCRxnNKOHUU,GBLAGADA DU 22 Avril 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.32,success,Audios/CCRxnNKOHUU.mp3,True,48294485,ok
jgDuHhbJlgk,https://www.youtube.com/watch?v=jgDuHhbJlgk,GBLAGADA DU 24 Avril 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.2,success,Audios/jgDuHhbJlgk.mp3,True,50096307,ok
W7nSydm1haY,https://www.youtube.com/watch?v=W7nSydm1haY,GBLAGADA DU 29 Avril 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,51.63,success,Audios/W7nSydm1haY.mp3,True,49556304,ok
lBxhx7X9rN4,https://www.youtube.com/watch?v=lBxhx7X9rN4,GBLAGADA DU 06 MAI 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.83,success,Audios/lBxhx7X9rN4.mp3,True,50708618,ok
dqjFJaCZXEw,https://www.youtube.com/watch?v=dqjFJaCZXEw,GBLAGADA DU 08 MAI 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.45,success,Audios/dqjFJaCZXEw.mp3,True,50336634,ok
hJzp6nERIbg,https://www.youtube.com/watch?v=hJzp6nERIbg,GBLAGADA DU 13 MAI 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,55.65,success,Audios/hJzp6nERIbg.mp3,True,53417411,ok
Z7ZBDqZQ7nQ,https://www.youtube.com/watch?v=Z7ZBDqZQ7nQ,GBLAGADA DU 15 MAI 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.7,success,Audios/Z7ZBDqZQ7nQ.mp3,True,51546626,ok
qjJLy8pL_2Q,https://www.youtube.com/watch?v=qjJLy8pL_2Q,GBLAGADA DU 20 MAI 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,45.88,success,Audios/qjJLy8pL_2Q.mp3,True,44036317,ok
5NkG28qShog,https://www.youtube.com/watch?v=5NkG28qShog,GBLAGADA DU 22 MAI 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,51.97,success,Audios/5NkG28qShog.mp3,True,49872699,ok
V4tDpredZfA,https://www.youtube.com/watch?v=V4tDpredZfA,GBLAGADA DU 27 MAI 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.8,success,Audios/V4tDpredZfA.mp3,True,51638577,ok
9k3OSzeEp-o,https://www.youtube.com/watch?v=9k3OSzeEp-o,GBLAGADA DU 03 JUIN 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.78,success,Audios/9k3OSzeEp-o.mp3,True,47784157,ok
9JqEWvm7Pdc,https://www.youtube.com/watch?v=9JqEWvm7Pdc,GBLAGADA DU 05 JUIN 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,55.62,success,Audios/9JqEWvm7Pdc.mp3,True,53388572,ok
h6L1dHleSUM,https://www.youtube.com/watch?v=h6L1dHleSUM,GBLAGADA DU 10 JUIN 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.35,success,Audios/h6L1dHleSUM.mp3,True,50248027,ok
qr6Y-KnKhNQ,https://www.youtube.com/watch?v=qr6Y-KnKhNQ,GBLAGADA DU 12 JUIN 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,55.93,success,Audios/qr6Y-KnKhNQ.mp3,True,53692428,ok
ZYHsid8OswU,https://www.youtube.com/watch?v=ZYHsid8OswU,GBLAGADA DU 17 JUIN 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,56.98,success,Audios/ZYHsid8OswU.mp3,True,54691351,ok
ii_jasnrfM8,https://www.youtube.com/watch?v=ii_jasnrfM8,GBLAGADA DU 19 JUIN 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,54.3,success,Audios/ii_jasnrfM8.mp3,True,52121320,ok
VPWq9_BSKqo,https://www.youtube.com/watch?v=VPWq9_BSKqo,GBLAGADA DU 24 JUIN 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.5,success,Audios/VPWq9_BSKqo.mp3,True,48467938,ok
EdHTVPvdWfI,https://www.youtube.com/watch?v=EdHTVPvdWfI,GBLAGADA DU 26 JUIN 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.68,success,Audios/EdHTVPvdWfI.mp3,True,47693042,ok
zNRkyHV4yRQ,https://www.youtube.com/watch?v=zNRkyHV4yRQ,GBLAGADA DU 1ER JUILLET 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,48.88,success,Audios/zNRkyHV4yRQ.mp3,True,46925669,ok
loRB56J2yqQ,https://www.youtube.com/watch?v=loRB56J2yqQ,GBLAGADA DU 03 JUILLET 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.35,success,Audios/loRB56J2yqQ.mp3,True,50242593,ok
GGBb2mc2XEk,https://www.youtube.com/watch?v=GGBb2mc2XEk,GBLAGADA DU 08 JUILLET 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,54.07,success,Audios/GGBb2mc2XEk.mp3,True,51892696,ok
WCinCkdEioo,https://www.youtube.com/watch?v=WCinCkdEioo,GBLAGADA DU 10 JUILLET 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,54.35,success,Audios/WCinCkdEioo.mp3,True,52165205,ok
VYgyjn36t9c,https://www.youtube.com/watch?v=VYgyjn36t9c,GBLAGADA DU 15 JUILLET 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,56.95,success,Audios/VYgyjn36t9c.mp3,True,54662929,ok
s3y54zIik3k,https://www.youtube.com/watch?v=s3y54zIik3k,GBLAGADA DU 17 JUILLET 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,56.15,success,Audios/s3y54zIik3k.mp3,True,53895974,ok
OqSkt_zHnx4,https://www.youtube.com/watch?v=OqSkt_zHnx4,GBLAGADA DU 22 JUILLET 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.68,success,Audios/OqSkt_zHnx4.mp3,True,48643063,ok
G798MoWkJk0,https://www.youtube.com/watch?v=G798MoWkJk0,GBLAGADA DU 24 JUILLET 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.67,success,Audios/G798MoWkJk0.mp3,True,48626345,ok
k22waIhfjE8,https://www.youtube.com/watch?v=k22waIhfjE8,GBLAGADA DU 29 JUILLET 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,59.23,success,Audios/k22waIhfjE8.mp3,True,56853871,ok
0NXVOCtuN_Q,https://www.youtube.com/watch?v=0NXVOCtuN_Q,GBLAGADA DU 31 JUILLET 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,58.07,success,Audios/0NXVOCtuN_Q.mp3,True,55729979,ok
bFguKcZ_oG4,https://www.youtube.com/watch?v=bFguKcZ_oG4,GBLAGADA DU 05 AOÛT 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,51.53,success,Audios/bFguKcZ_oG4.mp3,True,49461427,ok
7W0ElKEr64I,https://www.youtube.com/watch?v=7W0ElKEr64I,GBLAGADA DU 07 AOÛT 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,40.7,success,Audios/7W0ElKEr64I.mp3,True,39065111,ok
JiuQ4b_xTGg,https://www.youtube.com/watch?v=JiuQ4b_xTGg,GBLAGADA DU 12 AOÛT 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.72,success,Audios/JiuQ4b_xTGg.mp3,True,51557493,ok
yNeakJkUivU,https://www.youtube.com/watch?v=yNeakJkUivU,GBLAGADA DU 19 AOÛT 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.8,success,Audios/yNeakJkUivU.mp3,True,50685212,ok
lzEXzeGZ7sY,https://www.youtube.com/watch?v=lzEXzeGZ7sY,GBLAGADA DU 21 AOÛT 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.6,success,Audios/lzEXzeGZ7sY.mp3,True,48571592,ok
ZTbGaZanWW0,https://www.youtube.com/watch?v=ZTbGaZanWW0,GBLAGADA DU 26 AOÛT 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,51.92,success,Audios/ZTbGaZanWW0.mp3,True,49838009,ok
4YGLmiOPxJ8,https://www.youtube.com/watch?v=4YGLmiOPxJ8,GBLAGADA DU 28 AOÛT 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,57.43,success,Audios/4YGLmiOPxJ8.mp3,True,55126028,ok
7MsjeK0vkVI,https://www.youtube.com/watch?v=7MsjeK0vkVI,GBLAGADA DU 02 SEPTEMBRE 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.72,success,Audios/7MsjeK0vkVI.mp3,True,47725643,ok
4IFLLW-Q4og,https://www.youtube.com/watch?v=4IFLLW-Q4og,GBLAGADA DU 04 SEPTEMBRE 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,55.15,success,Audios/4IFLLW-Q4og.mp3,True,52932996,ok
8ZF602IrWr0,https://www.youtube.com/watch?v=8ZF602IrWr0,GBLAGADA DU 09 SEPTEMBRE 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,56.25,success,Audios/8ZF602IrWr0.mp3,True,53986253,ok
35IXM9lRs4M,https://www.youtube.com/watch?v=35IXM9lRs4M,GBLAGADA DU 11 SEPTEMBRE 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.23,success,Audios/35IXM9lRs4M.mp3,True,51095648,ok
VEd4qfhCeY8,https://www.youtube.com/watch?v=VEd4qfhCeY8,GBLAGADA DU 16 SEPTEMBRE 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.3,success,Audios/VEd4qfhCeY8.mp3,True,51158760,ok
PWUBxeLWYVw,https://www.youtube.com/watch?v=PWUBxeLWYVw,GBLAGADA DU 18 SEPTEMBRE 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.6,success,Audios/PWUBxeLWYVw.mp3,True,48572428,ok
7N0G2anArSM,https://www.youtube.com/watch?v=7N0G2anArSM,GBLAGADA DU 23 SEPTEMBRE 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.02,success,Audios/7N0G2anArSM.mp3,True,48008601,ok
ioLcx_K4dJM,https://www.youtube.com/watch?v=ioLcx_K4dJM,GBLAGADA DU 25 SEPTEMBRE 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,57.25,success,Audios/ioLcx_K4dJM.mp3,True,54958427,ok
FI0QyDoi7MU,https://www.youtube.com/watch?v=FI0QyDoi7MU,GBLAGADA DU 30 SEPTEMBRE 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,54.12,success,Audios/FI0QyDoi7MU.mp3,True,51951210,ok
v2_wxw9gYNg,https://www.youtube.com/watch?v=v2_wxw9gYNg,GBLAGADA DU 02 Octobre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.12,success,Audios/v2_wxw9gYNg.mp3,True,50993666,ok
-quOA87xVMQ,https://www.youtube.com/watch?v=-quOA87xVMQ,GBLAGADA DU 07 Octobre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,54.95,success,Audios/-quOA87xVMQ.mp3,True,52741989,ok
ogTwQtEtcyI,https://www.youtube.com/watch?v=ogTwQtEtcyI,GBLAGADA DU 09 Octobre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,57.17,success,Audios/ogTwQtEtcyI.mp3,True,54871073,ok
BzV4Xu1giWo,https://www.youtube.com/watch?v=BzV4Xu1giWo,GBLAGADA DU 14 Octobre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.72,success,Audios/BzV4Xu1giWo.mp3,True,50596187,ok
59ib_8B6ZRs,https://www.youtube.com/watch?v=59ib_8B6ZRs,GBLAGADA DU 16 Octobre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.47,success,Audios/59ib_8B6ZRs.mp3,True,50365473,ok
lawF2_ZOxNk,https://www.youtube.com/watch?v=lawF2_ZOxNk,GBLAGADA DU 21 Octobre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,56.22,success,Audios/lawF2_ZOxNk.mp3,True,53967445,ok
qfGHO0I5VGo,https://www.youtube.com/watch?v=qfGHO0I5VGo,GBLAGADA DU 23 Octobre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,47.82,success,Audios/qfGHO0I5VGo.mp3,True,45889966,ok
USGpXeUAQsA,https://www.youtube.com/watch?v=USGpXeUAQsA,GBLAGADA DU 28 Octobre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.72,success,Audios/USGpXeUAQsA.mp3,True,51555403,ok
ufyjCjF1x_k,https://www.youtube.com/watch?v=ufyjCjF1x_k,GBLAGADA DU 30 Octobre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,58.1,success,Audios/ufyjCjF1x_k.mp3,True,55762998,ok
odRaETPvI5w,https://www.youtube.com/watch?v=odRaETPvI5w,GBLAGADA DU 04 Novembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,54.37,success,Audios/odRaETPvI5w.mp3,True,52178580,ok
8Bhdc2CiKQw,https://www.youtube.com/watch?v=8Bhdc2CiKQw,GBLAGADA DU 06 Novembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.77,success,Audios/8Bhdc2CiKQw.mp3,True,128,corrupted
naQKFFiWnVU,https://www.youtube.com/watch?v=naQKFFiWnVU,GBLAGADA DU 11 Novembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,51.47,success,Audios/naQKFFiWnVU.mp3,True,49396226,ok
iwd4L7XiwSc,https://www.youtube.com/watch?v=iwd4L7XiwSc,GBLAGADA DU 13 Novembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.42,success,Audios/iwd4L7XiwSc.mp3,True,47427220,ok
dQJkSlOKG_M,https://www.youtube.com/watch?v=dQJkSlOKG_M,GBLAGADA DU 18 Novembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.97,success,Audios/dQJkSlOKG_M.mp3,True,47965133,ok
Nt4assNlI-M,https://www.youtube.com/watch?v=Nt4assNlI-M,GBLAGADA DU 20 Novembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,48.32,success,Audios/Nt4assNlI-M.mp3,True,46377724,ok
cCAlfAGUKFg,https://www.youtube.com/watch?v=cCAlfAGUKFg,GBLAGADA DU 25 Novembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,46.82,success,Audios/cCAlfAGUKFg.mp3,True,44936601,ok
0SryQLS1JEo,https://www.youtube.com/watch?v=0SryQLS1JEo,GBLAGADA DU 27 Novembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,47.43,success,Audios/0SryQLS1JEo.mp3,True,45529267,ok
NCrqGGhv6v0,https://www.youtube.com/watch?v=NCrqGGhv6v0,GBLAGADA DU 02 Décembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,54.87,success,Audios/NCrqGGhv6v0.mp3,True,52658815,ok
jkr0hrObals,https://www.youtube.com/watch?v=jkr0hrObals,GBLAGADA DU 04 Décembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.43,success,Audios/jkr0hrObals.mp3,True,47451044,ok
zG48LTac0h4,https://www.youtube.com/watch?v=zG48LTac0h4,GBLAGADA DU 09 Décembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.3,success,Audios/zG48LTac0h4.mp3,True,48284454,ok
HrQ_5dnHr6U,https://www.youtube.com/watch?v=HrQ_5dnHr6U,GBLAGADA DU 11 Décembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,56.98,success,Audios/HrQ_5dnHr6U.mp3,True,54692604,ok
eLjzZBtEa38,https://www.youtube.com/watch?v=eLjzZBtEa38,GBLAGADA DU 16 Décembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.72,success,Audios/eLjzZBtEa38.mp3,True,50599948,ok
l9DkKS13U8E,https://www.youtube.com/watch?v=l9DkKS13U8E,GBLAGADA DU 18 Décembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,47.0,success,Audios/l9DkKS13U8E.mp3,True,45109218,ok
_gxXgkxF3wQ,https://www.youtube.com/watch?v=_gxXgkxF3wQ,GBLAGADA DU 23 Décembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.25,success,Audios/_gxXgkxF3wQ.mp3,True,50154404,ok
r0EILkUrrhA,https://www.youtube.com/watch?v=r0EILkUrrhA,GBLAGADA DU 30 Décembre 2023 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.58,success,Audios/r0EILkUrrhA.mp3,True,47591896,ok
_uKn9j9-ksY,https://www.youtube.com/watch?v=_uKn9j9-ksY,GBLAGADA DU 13 Janvier 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,47.52,success,Audios/_uKn9j9-ksY.mp3,True,45612859,ok
LQQ7khj6ltI,https://www.youtube.com/watch?v=LQQ7khj6ltI,GBLAGADA DU 15 Janvier 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.42,success,Audios/LQQ7khj6ltI.mp3,True,50312810,ok
Qdz-n-2fk98,https://www.youtube.com/watch?v=Qdz-n-2fk98,GBLAGADA DU 20 Janvier 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,51.87,success,Audios/Qdz-n-2fk98.mp3,True,49782002,ok
ptbraVGGiCk,https://www.youtube.com/watch?v=ptbraVGGiCk,GBLAGADA DU 22 Janvier 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.28,success,Audios/ptbraVGGiCk.mp3,True,50181153,ok
o3YTz4I10ic,https://www.youtube.com/watch?v=o3YTz4I10ic,GBLAGADA DU 27 Janvier 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.75,success,Audios/o3YTz4I10ic.mp3,True,47756990,ok
zA6hFxEx5qc,https://www.youtube.com/watch?v=zA6hFxEx5qc,GBLAGADA DU 03 Février 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,48.68,success,Audios/zA6hFxEx5qc.mp3,True,46730482,ok
3O5WxO18R8g,https://www.youtube.com/watch?v=3O5WxO18R8g,GBLAGADA DU 05 Février 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,54.15,success,Audios/3O5WxO18R8g.mp3,True,51978378,ok
zT-qEBMCrfc,https://www.youtube.com/watch?v=zT-qEBMCrfc,GBLAGADA DU 10 Février 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,45.23,success,Audios/zT-qEBMCrfc.mp3,True,43411886,ok
0jgyLA1UST8,https://www.youtube.com/watch?v=0jgyLA1UST8,GBLAGADA DU 12 Février 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.82,success,Audios/0jgyLA1UST8.mp3,True,51663654,ok
PV8NHzXY3Y0,https://www.youtube.com/watch?v=PV8NHzXY3Y0,GBLAGADA DU 17 Février 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,53.53,success,Audios/PV8NHzXY3Y0.mp3,True,51378188,ok
dp8PYPd_-cE,https://www.youtube.com/watch?v=dp8PYPd_-cE,GBLAGADA DU 24 Février 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,51.42,success,Audios/dp8PYPd_-cE.mp3,True,49353176,ok
bf4iDf4GEug,https://www.youtube.com/watch?v=bf4iDf4GEug,GBLAGADA DU 26 Février 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.33,success,Audios/bf4iDf4GEug.mp3,True,50224203,ok
ZcUGEZiW6rU,https://www.youtube.com/watch?v=ZcUGEZiW6rU,GBLAGADA DU 02 MARS 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,50.4,success,Audios/ZcUGEZiW6rU.mp3,True,48377659,ok
7EfdaNdFHRE,https://www.youtube.com/watch?v=7EfdaNdFHRE,GBLAGADA DU 04 MARS 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.47,success,Audios/7EfdaNdFHRE.mp3,True,47478629,ok
Lwc4qK1-EFA,https://www.youtube.com/watch?v=Lwc4qK1-EFA,GBLAGADA DU 09 MARS 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,46.45,success,Audios/Lwc4qK1-EFA.mp3,True,44582590,ok
VwBRqxjMifg,https://www.youtube.com/watch?v=VwBRqxjMifg,GBLAGADA DU 11 MARS 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,47.75,success,Audios/VwBRqxjMifg.mp3,True,45840229,ok
p34c1LoSc_0,https://www.youtube.com/watch?v=p34c1LoSc_0,GBLAGADA DU 16 MARS 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,48.1,success,Audios/p34c1LoSc_0.mp3,True,46168327,ok
8Aygu3bMIY8,https://www.youtube.com/watch?v=8Aygu3bMIY8,GBLAGADA DU 23 MARS 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,52.65,success,Audios/8Aygu3bMIY8.mp3,True,50543524,ok
qWEyZgts2eg,https://www.youtube.com/watch?v=qWEyZgts2eg,GBLAGADA DU 25 MARS 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,54.9,success,Audios/qWEyZgts2eg.mp3,True,52697685,ok
RSmyJtB90so,https://www.youtube.com/watch?v=RSmyJtB90so,GBLAGADA DU 30 MARS 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,46.83,success,Audios/RSmyJtB90so.mp3,True,44952066,ok
Id4tcLQXvHQ,https://www.youtube.com/watch?v=Id4tcLQXvHQ,GBLAGADA DU 06 Avril 2024 SUR EDEN TV AVEC Gildas HONFO et Martin KOUDENOUKPO,49.97,success,Audios/Id4tcLQXvHQ.mp3,True,47953431,ok
